symbol,SL6644,SL7382,SL7393,SL7395,SL7616,SL7617,SL7618,SL7625,SL7632,SL7701,SL8435
CSMD2-AS1,2,1,4,0,12,4,12,1,3,14,0
CSMD3,978,1495,1278,1129,964,1444,1088,1243,1119,403,1531
CSN1S1,6,27,4,4,9,5,6,6,1,3,2
CSN1S2AP,1,0,0,0,0,0,0,0,0,0,0
CSN2,1,0,0,0,0,0,0,0,0,0,0
CSN3,0,0,0,1,0,0,0,0,0,0,0
CSNK1A1,1269,2502,1633,1499,1199,2140,1191,2017,1699,1280,1793
CSNK1A1L,2,3,1,3,9,0,3,2,1,1,1
CSNK1D,5162,8085,6626,5973,3747,6043,4166,8173,6858,4965,2682
CSNK1E,7887,11154,9529,6980,6081,6965,7199,11077,8766,6783,2648
CSNK1G1,493,867,843,708,555,804,557,925,713,432,718
CSNK1G2,3987,4895,5801,4474,2708,4162,3538,6787,5001,6416,1568
CSNK1G2-AS1,20,7,12,7,9,17,13,16,19,57,3
CSNK1G3,836,1964,1301,1227,760,1471,802,1490,1439,428,1967
CSNK2A1,2392,4643,3611,3286,2111,3921,2356,4316,3517,1822,3389
CSNK2A2,1949,3403,2693,2618,1471,3257,1658,3106,2716,1748,3036
CSNK2A3,27,11,24,10,26,22,30,31,19,60,6
CSNK2B,107,84,156,120,97,105,110,124,89,198,48
CSP2,113,89,131,86,91,78,124,91,91,148,57
CSPG4,4238,2297,3254,1691,2129,1568,2369,2406,1522,2528,539
CSPG4BP,3,0,1,1,0,2,0,0,0,0,1
CSPG4P13,21,31,35,34,12,20,33,34,33,13,6
CSPG4P1Y,0,0,0,0,0,0,0,0,0,0,0
CSPG4P2Y,0,0,0,0,0,0,0,0,0,0,0
CSPG4P5,59,108,94,87,56,87,91,92,93,43,39
CSPG5,2819,6360,5017,3029,3625,4950,4265,5395,3607,1296,1525
CSPP1,1300,1187,1469,1088,1415,1030,1596,1982,1409,1443,872
CSRNP1,1521,858,927,989,895,2455,557,1516,740,5528,435
CSRNP2,2086,3962,3108,3344,1592,3706,2009,3651,3279,2798,2915
CSRNP3,3420,9945,5668,7589,2896,10099,3582,9060,8148,1324,13430
CSRP1,15958,13836,19568,6436,15376,10843,15642,11683,9353,4011,4341
CSRP1-AS1,18,14,20,8,19,10,26,20,10,9,9
CSRP2,544,353,320,230,282,174,279,305,249,752,191
CSRP3,2,0,2,1,2,1,2,3,3,1,1
CST1,2,1,0,0,2,0,0,0,0,0,0
CST11,0,0,0,1,0,0,0,0,0,0,0
CST12P,0,0,0,0,0,0,0,0,0,0,0
CST13P,0,0,0,0,0,1,0,0,0,0,0
CST2,0,0,0,0,0,0,0,0,0,1,0
CST3,25700,31466,32366,9288,25535,18899,34193,21139,12992,19660,5000
CST4,0,0,0,0,0,0,0,0,0,0,0
CST5,0,0,0,0,0,0,0,0,0,0,0
CST6,0,0,0,1,3,0,0,1,1,6,0
CST7,13,9,17,14,8,5,15,10,1,24,0
CST8,0,0,0,0,0,0,0,0,0,1,0
CST9,0,0,0,0,0,0,0,0,0,0,0
CST9L,0,0,0,1,0,0,0,0,1,0,0
CST9LP2,0,0,0,0,0,0,0,0,0,0,0
CSTA,0,0,1,2,0,0,0,1,0,1,1
CSTB,688,731,911,694,591,616,704,861,692,635,362
CSTF1,350,734,645,521,338,588,431,765,608,194,511
CSTF2,275,480,458,376,213,376,282,513,439,186,358
CSTF2T,1232,2304,1782,1538,1068,1907,1223,1924,1898,484,1473
CSTF3,804,1386,1192,1215,718,1292,785,1412,1149,517,1096
CSTF3-DT,2,2,5,1,7,2,1,1,1,3,0
CSTL1,1,0,1,0,0,0,0,0,0,0,0
CSTPP1,3067,5149,4218,3643,2423,3912,2768,4674,4063,1978,1968
CT45A11P,1,2,3,5,2,0,4,2,4,13,0
CT45A5,0,0,0,0,0,0,0,0,0,0,0
CT47A1,0,0,0,0,0,0,0,0,0,0,0
CT47A10,0,0,0,0,0,0,0,0,0,0,0
CT47A11,0,0,0,0,0,0,0,0,0,0,0
CT47A12,0,0,0,0,0,0,0,0,0,0,0
CT47A2,0,0,0,0,0,0,0,0,0,0,0
CT47A3,0,0,0,0,0,0,0,0,0,0,0
CT47A4,0,0,0,0,0,0,0,0,0,0,0
CT47A5,0,0,0,0,0,0,0,0,0,0,0
CT47A7,0,0,0,0,0,0,0,0,0,0,0
CT47A8,0,0,0,0,0,0,0,0,0,0,0
CT47A9,0,0,0,0,0,0,0,0,0,0,0
CT47B1,0,0,0,0,1,0,0,0,0,1,0
CT55,6,15,15,20,11,15,14,15,17,7,7
CT62,14,5,7,11,10,5,8,9,3,67,2
CT66,5,11,12,4,6,2,9,4,6,2,3
CT69,6,6,12,3,8,3,1,3,1,3,2
CT70,0,0,1,1,0,0,1,2,0,1,0
CT75,44,107,93,93,30,85,52,118,108,72,76
CT83,0,0,0,0,0,0,0,0,0,0,0
CTAG1B,0,0,0,0,0,0,0,0,0,0,0
CTAG2,0,0,0,0,0,0,103,0,0,0,0
CTAGE1,2,0,3,0,0,1,0,0,0,1,0
CTAGE10P,1,0,1,1,0,0,0,0,1,1,0
CTAGE11P,1,0,0,0,1,1,0,0,0,0,0
CTAGE12P,1,4,8,9,3,9,3,10,4,2,1
CTAGE13P,4,1,0,1,0,1,0,0,0,0,1
CTAGE14P,3,10,4,6,10,12,12,13,8,4,7
CTAGE15,0,0,0,0,0,0,0,0,0,0,0
CTAGE16P,0,0,1,0,1,2,1,2,0,0,2
CTAGE3P,17,14,10,12,18,12,24,12,11,49,12
CTAGE6,5,1,1,0,1,0,1,3,0,16,0
CTAGE7P,29,13,37,17,21,15,19,33,16,27,14
CTAGE9,0,1,1,0,0,0,1,2,0,0,0
CTB-1I21.1,4,2,7,2,4,2,4,2,1,1,0
CTBP1,10399,15408,15399,11303,7094,11661,9574,18246,14582,7836,4651
CTBP2,1316,1751,1784,1360,1343,1468,1623,1964,1610,1278,855
CTBP2P4,2,2,1,2,1,1,1,0,2,0,1
CTBP2P7,39,10,25,9,31,16,32,15,14,124,3
CTBS,397,439,318,186,282,243,263,240,155,145,237
CTC-338M12.4,51,25,50,24,27,26,36,43,23,60,4
CTC1,1086,1673,1706,1669,792,1334,1025,1740,1410,498,740
CTCF,2067,3409,3856,2806,2284,3111,2676,3708,3258,1943,2175
CTCF-DT,62,17,49,25,42,24,48,32,42,86,16
CTCFL,2,0,5,3,0,0,0,0,1,0,1
CTD-2194D22.4,0,1,1,1,1,0,0,1,0,0,0
CTD-2350J17.1,0,0,0,0,1,1,0,0,1,0,1
CTDNEP1,1405,1641,1930,1586,1250,1632,1571,1964,1699,1523,1022
CTDP1,717,859,920,682,510,655,600,916,673,656,284
CTDP1-DT,2,2,0,2,2,2,2,2,0,0,0
CTDSP1,1708,1171,1807,830,1282,889,1668,1284,963,1002,340
CTDSP2,8143,5028,5968,3932,4052,3548,4849,4807,3835,3799,2456
CTDSPL,2461,2529,3204,2144,2325,2327,3026,3119,2584,1711,1490
CTDSPL2,883,1153,939,850,824,1117,821,1012,899,575,1161
CTF1,57,93,97,42,53,47,83,72,45,70,9
CTF2P,3,4,2,1,9,3,9,3,0,5,0
CTH,176,276,196,190,161,258,170,192,181,176,166
CTHRC1,59,48,53,28,49,42,47,87,51,142,37
CTHRC1P1,0,0,0,0,0,0,0,0,0,0,0
CTIF,8449,15583,12088,10823,5918,9956,7112,13771,11766,6335,4577
CTLA4,3,4,3,2,4,1,4,8,12,8,5
CTNNA1,7742,9189,7566,4808,5925,5795,5991,8016,6285,4004,4445
CTNNA1-AS1,2,0,2,0,1,0,2,2,0,3,0
CTNNA2,5511,11646,8908,7874,6634,10487,6801,9772,8815,2414,7382
CTNNA3,4032,2620,2051,485,2568,753,2086,1122,1338,616,1667
CTNNAL1,486,309,488,324,411,456,577,447,472,735,243
CTNNB1,7798,13599,9885,9674,6111,12461,7210,14388,12094,3755,10216
CTNNBIP1,1813,2996,2458,2126,1373,2296,1663,2395,2203,1382,1168
CTNNBL1,650,1343,1159,969,610,927,807,1506,1148,599,614
CTNNBL1P1,2,0,0,0,0,0,0,0,0,0,0
CTNND1,3974,5672,5301,3467,3484,6371,3896,5432,4057,3769,3719
CTNND2,21267,34070,27230,23034,15723,30817,17097,33379,25570,10170,16443
CTNS,553,481,685,293,499,386,508,417,363,364,113
CTPS1,519,885,943,979,473,1078,454,1137,998,782,593
CTPS2,349,427,420,243,353,238,331,366,285,94,232
CTR9,1878,2825,2586,2064,1664,2401,2138,2832,2496,1530,1979
CTRB1,3,2,7,1,2,1,8,7,2,37,0
CTRB2,8,1,5,3,2,1,1,2,0,71,0
CTRC,22,7,12,3,5,10,13,10,9,133,6
CTRL,0,0,0,0,0,0,1,0,1,1,0
CTSA,2288,3273,3159,2818,1708,2293,2176,3558,2820,1399,1277
CTSB,14657,29057,21618,22058,10829,25924,13143,30560,23160,14437,14713
CTSC,338,368,316,288,125,216,198,674,262,247,354
CTSD,5041,10128,8785,8287,4191,7473,5164,11683,9077,4448,1922
CTSE,1,2,1,1,0,1,0,1,1,1,0
CTSF,3254,6707,5365,4975,3347,5513,3295,7434,5488,1157,2327
CTSG,0,0,1,1,0,0,0,0,0,1,0
CTSH,1325,1078,1269,502,1453,728,1319,855,740,488,241
CTSK,92,215,178,169,118,122,116,242,166,81,140
CTSL,1017,1627,1740,1272,923,1552,1119,1685,1551,970,958
CTSL3P,1,0,1,0,0,0,0,0,1,0,0
CTSO,744,657,739,457,603,697,735,512,546,150,660
CTSS,126,122,185,135,111,92,179,348,114,221,247
CTSV,12,6,19,12,18,5,9,47,9,6,7
CTSW,25,24,24,14,16,14,20,19,23,29,3
CTSZ,1264,2663,1946,1589,1099,1344,1380,2283,1707,1110,656
CTTN,4736,5811,6694,5087,4271,5169,4712,6302,5605,8908,3055
CTTNBP2,1718,2244,2391,1483,1907,2062,1648,1997,1900,998,1535
CTTNBP2NL,1312,1491,1302,1115,880,1251,944,1420,1257,1956,1387
CTU1,163,258,303,179,124,139,184,337,203,213,84
CTU2,603,897,920,869,421,704,600,1169,842,809,261
CTXN1,4237,7682,10238,8696,3762,7488,4553,12470,7123,5428,2345
CTXN2,59,146,101,103,32,78,51,83,105,13,95
CTXN3,578,698,566,814,342,972,586,783,1001,57,835
CTXND1,1128,1632,2197,769,950,1391,1387,1956,1520,344,517
CUBN,92,133,130,66,148,113,145,68,76,89,55
CUBNP1,1,0,0,0,0,0,0,0,0,0,0
CUBNP2,1,4,4,1,3,5,4,2,2,3,2
CUBNP3,3,4,1,3,23,10,6,16,7,13,4
CUEDC1,1469,1392,1932,899,1494,1002,1390,1472,1123,750,384
CUEDC2,1488,2842,2566,2428,1304,2460,1770,3550,2836,819,1288
CUL1,2185,4419,3504,3397,1761,4080,2209,4623,3843,1755,3274
CUL2,1188,2798,1939,1899,1017,2469,1184,2302,1926,484,2799
CUL3,2425,5514,4041,3923,1880,4673,2472,4561,3978,1771,5320
CUL4A,1709,1984,1856,1479,1262,1730,1511,1997,1788,1222,1430
CUL4B,1480,3235,2279,2306,1403,2692,1598,2869,2539,554,3555
CUL5,1260,2605,1932,1801,1370,2226,1572,2290,2045,1365,2797
CUL7,1514,2833,2665,2424,1188,2314,1559,3449,2345,1247,1105
CUL9,3252,5050,5164,4304,2405,3828,3480,5391,4501,2189,1810
CUTA,996,1761,1899,1805,977,1612,1390,2636,2045,928,1141
CUTALP,1407,1115,2165,1466,617,1017,596,1499,803,245,1359
CUTC,261,367,372,305,272,343,290,355,368,139,243
CUX1,6057,8265,7661,5164,4645,5535,5908,9066,6481,5063,2930
CUX2,3637,5125,5472,6321,2527,6119,3536,8723,7124,3016,2459
CUZD1,25,27,38,24,33,14,32,27,30,39,25
CWC15,739,1084,1172,837,734,950,994,1108,1015,621,777
CWC22,966,1314,1325,834,994,1139,1146,1230,1129,608,975
CWC27,871,1080,1196,932,809,1045,1005,1224,1042,522,765
CWF19L1,377,644,583,341,318,478,308,538,452,248,433
CWF19L2,1249,1421,1337,968,1159,1049,1454,2079,1477,690,913
CWH43,0,0,0,2,0,1,2,0,1,1,2
CX3CL1,7254,16915,12764,11696,6206,15939,5717,19711,12261,6886,5780
CX3CR1,58,537,425,129,241,316,162,1255,249,25,466
CXADR,941,1536,1240,1222,1004,2031,915,1755,1381,511,2314
CXADRP1,0,0,0,0,0,0,0,0,0,0,0
CXADRP3,0,1,1,1,2,5,0,0,0,0,0
CXCL1,121,7,13,4,36,28,1,35,3,28,7
CXCL10,72,5,17,1,70,7,6,272,13,86,16
CXCL11,24,10,21,2,47,13,6,10,6,9,12
CXCL12,600,1293,1107,496,603,400,635,1145,920,268,263
CXCL13,3,0,2,1,0,1,2,1,1,7,1
CXCL14,4552,4868,4623,3471,4229,4735,4376,4368,4665,10690,1631
CXCL16,420,569,519,178,433,282,431,583,262,579,174
CXCL17,6,4,9,2,15,5,16,6,8,13,1
CXCL2,128,20,48,17,55,43,12,84,10,95,9
CXCL3,20,5,9,6,4,5,3,19,0,25,1
CXCL5,71,69,34,31,29,16,31,34,39,18,20
CXCL6,0,3,2,0,1,2,1,0,0,17,3
CXCL8,52,6,13,32,24,26,13,224,1,57,56
CXCL9,6,4,19,2,4,0,8,5,5,8,3
CXCR1,11,0,15,25,5,1,6,4,1,57,10
CXCR2,29,3,25,32,5,3,8,7,1,129,5
CXCR3,7,2,5,2,5,4,5,12,5,61,1
CXCR4,23,112,142,86,127,80,129,127,50,43,41
CXCR5,0,0,0,0,0,0,1,0,1,0,1
CXCR6,10,2,4,1,9,5,7,3,3,4,1
CXorf38,269,245,227,150,206,176,251,204,158,195,127
CXorf49,0,0,0,0,0,0,0,0,0,1,0
CXorf49B,0,0,0,1,0,0,0,0,0,0,0
CXorf51A,0,0,0,0,0,0,0,0,0,0,0
CXorf51B,0,0,0,0,0,0,0,0,0,0,0
CXorf58,6,4,2,1,3,2,5,3,1,2,1
CXorf65,2,1,4,0,2,0,1,0,0,0,1
CXorf66,0,0,0,0,0,0,0,0,0,0,0
CXXC1,2438,2647,3427,2556,1743,1929,2243,3000,2669,4311,774
CXXC1P1,1,0,1,0,0,0,0,0,0,1,0
CXXC4,647,1847,995,1135,738,1413,992,1306,1053,143,1829
CXXC4-AS1,30,29,44,31,24,32,42,26,28,13,34
CXXC5,3534,8028,6342,5420,3688,5279,3951,8003,6353,5745,3464
CXXC5-AS1,7,9,8,3,12,5,10,15,9,31,3
CYB561,2002,4653,3036,4043,1956,3332,2083,3994,3173,1467,1548
CYB561A3,524,693,696,605,428,536,530,708,585,318,287
CYB561D1,721,1599,1343,1349,833,1252,769,1877,1317,1171,1112
CYB561D2,186,159,254,203,150,168,189,238,187,148,93
CYB5A,387,377,500,302,317,337,318,385,360,147,181
CYB5B,1691,2590,2059,1733,1329,2276,1767,2141,1965,1339,1813
CYB5D1,788,1202,1085,999,632,828,791,1155,1079,596,721
CYB5D2,999,1800,1492,1320,938,1521,1156,1491,1414,306,714
CYB5R1,892,1324,1182,972,672,1135,843,1338,971,461,660
CYB5R2,178,165,369,128,269,126,223,211,169,97,126
CYB5R3,10198,11792,10732,6630,6620,7103,8630,9496,8038,7785,1951
CYB5R4,407,709,592,557,402,604,386,698,639,524,657
CYB5RL,203,271,232,166,148,154,176,218,226,52,146
CYBA,245,159,188,104,109,131,140,469,121,269,49
CYBB,123,181,254,125,114,130,97,589,157,104,445
CYBC1,3446,1927,2069,1500,1311,1417,1512,1809,1479,1308,645
CYBRD1,1319,1794,2186,737,1827,1313,2043,1270,648,425,749
CYC1,2885,4863,4287,3692,2193,4196,3130,5299,4165,2636,1561
CYCS,4350,7686,6319,6419,3198,8165,3940,6766,6870,5952,8035
CYCSP2,3,0,1,0,3,1,3,4,3,7,1
CYCSP23,2,6,4,1,11,5,1,2,3,0,0
CYCSP3,0,4,3,0,1,1,1,1,1,2,2
CYCSP42,2,0,0,6,1,0,0,1,1,0,4
CYCSP5,2,0,3,4,3,0,3,0,1,1,0
CYCSP52,4,4,9,7,7,15,5,0,3,42,5
CYCSP53,0,0,0,1,1,0,0,0,0,0,0
CYCTP,0,0,0,0,0,0,0,0,0,0,0
CYFIP2,17077,49603,28406,35467,14144,37695,16785,44460,37745,11174,26373
CYGB,752,992,778,966,370,646,550,917,984,484,403
CYLC1,0,0,0,1,0,0,1,1,0,0,0
CYLC2,1,0,2,1,1,0,0,0,0,0,0
CYLD,2696,5398,4307,4123,2455,5000,2542,4850,4353,1810,5868
CYMP,3,5,6,2,2,1,2,4,5,1,1
CYMP-AS1,1,1,2,1,0,1,1,0,0,1,0
CYP11A1,95,127,91,32,85,47,72,50,32,34,13
CYP11B1,1,0,4,1,0,2,3,1,0,2,0
CYP11B2,1,0,0,0,1,1,1,0,3,0,2
CYP17A1,57,61,76,43,48,41,55,61,72,49,24
CYP19A1,3,3,3,0,0,0,3,1,0,3,4
CYP1A1,56,53,93,183,18,127,18,69,60,74,56
CYP1A2,5,0,2,1,0,2,2,0,0,0,0
CYP1B1,1688,580,927,1141,700,825,718,1303,800,734,1144
CYP1B1-AS1,73,37,89,52,67,77,59,71,96,31,66
CYP1D1P,7,6,5,1,11,2,7,1,0,9,0
CYP20A1,456,459,513,272,453,360,507,542,353,254,261
CYP21A1P,32,1,68,28,23,19,39,29,27,14,16
CYP21A2,8,52,12,2,8,5,9,24,7,32,6
CYP24A1,32,13,52,20,26,29,62,71,63,4,67
CYP26A1,56,176,76,69,28,106,42,88,64,28,67
CYP26B1,850,2918,2087,2042,775,2569,737,3191,2701,1180,1429
CYP26C1,12,30,9,8,4,8,8,18,4,2,4
CYP27A1,1123,1064,1346,396,1245,571,1045,625,576,702,288
CYP27B1,25,20,27,19,15,16,15,30,14,53,18
CYP27C1,28,55,51,29,25,25,36,52,40,70,30
CYP2A13,5,0,6,0,6,1,1,0,3,8,0
CYP2A6,202,73,117,50,152,84,209,143,138,710,20
CYP2A7,93,30,42,22,82,27,133,46,58,556,10
CYP2A7P1,1,1,0,0,0,2,0,0,0,2,0
CYP2AB1P,8,29,8,10,4,6,4,5,8,5,6
CYP2AC1P,0,0,0,1,0,0,1,0,0,7,0
CYP2B6,1,1,4,0,1,0,1,2,1,5,1
CYP2B7P,139,78,164,96,78,87,157,113,118,222,42
CYP2C18,3,0,1,5,3,4,3,1,3,16,2
CYP2C19,3,0,2,4,3,2,5,3,0,86,1
CYP2C56P,0,0,0,0,0,0,0,1,0,2,0
CYP2C58P,0,0,0,0,0,0,0,0,0,5,0
CYP2C60P,0,0,0,0,0,0,0,0,0,0,0
CYP2C61P,0,1,0,0,0,2,1,2,0,0,1
CYP2C8,172,62,86,64,64,132,150,64,111,50,96
CYP2C9,2,2,2,3,1,0,1,1,0,12,0
CYP2D6,121,153,215,118,170,64,160,214,86,187,20
CYP2D8P,56,56,92,59,48,42,58,72,68,135,22
CYP2E1,659,550,834,714,365,711,591,563,877,334,358
CYP2F1,6,3,8,4,5,4,2,6,3,7,1
CYP2G1P,61,15,38,22,51,17,68,30,28,269,2
CYP2G2P,1,0,0,0,0,0,0,1,0,0,0
CYP2J2,276,318,402,100,463,279,359,137,150,86,84
CYP2R1,239,213,297,226,201,211,256,244,194,100,169
CYP2S1,60,162,61,48,41,49,39,57,65,64,38
CYP2T1P,136,154,127,81,122,89,142,128,83,107,49
CYP2T3P,3,9,4,2,6,2,6,3,0,0,3
CYP2U1,689,752,832,481,574,629,650,590,558,215,432
CYP2U1-AS1,52,28,24,22,66,22,35,22,23,88,17
CYP2W1,27,13,5,9,10,4,10,21,9,25,6
CYP39A1,12,27,37,18,11,19,29,31,24,19,27
CYP3A137P,0,0,0,0,0,0,0,0,1,1,0
CYP3A4,41,13,29,16,61,12,42,22,39,48,16
CYP3A43,21,9,25,7,23,7,35,8,10,27,11
CYP3A5,131,97,113,74,145,148,147,129,124,181,91
CYP3A52P,0,1,0,0,0,0,1,0,0,4,0
CYP3A54P,0,0,0,0,0,0,0,0,0,0,0
CYP3A7,33,33,43,20,58,39,36,26,28,62,20
CYP46A1,7427,9326,9714,9838,5624,11234,6446,15277,9748,5554,3571
CYP4A11,19,33,30,21,10,25,13,22,27,6,11
CYP4A22,18,8,18,15,11,9,20,20,19,8,3
CYP4A27P,5,0,4,0,4,2,4,3,1,0,0
CYP4A43P,0,0,0,0,2,0,0,0,0,0,0
CYP4A44P,0,0,0,0,0,0,2,0,1,0,0
CYP4B1,20,0,13,32,3,13,14,5,10,7,4
CYP4F11,742,260,391,39,492,221,334,116,117,108,17
CYP4F12,49,16,75,34,44,32,27,16,15,4,6
CYP4F2,17,14,12,12,11,5,6,11,15,12,1
CYP4F22,2,1,1,3,0,0,0,1,1,0,0
CYP4F26P,66,112,159,78,109,80,106,87,128,109,51
CYP4F27P,0,0,0,0,0,0,0,0,0,0,0
CYP4F29P,61,23,183,16,168,52,202,15,142,18,21
CYP4F3,92,46,77,28,56,32,79,152,26,14,16
CYP4F30P,0,0,1,0,0,0,0,0,0,0,0
CYP4F32P,29,7,31,4,8,15,27,8,7,2,9
CYP4F33P,0,0,0,0,0,0,0,0,0,0,0
CYP4F35P,191,119,182,145,162,101,226,123,126,39,55
CYP4F36P,0,0,0,0,0,0,0,0,0,0,0
CYP4F44P,0,0,0,0,0,0,0,0,0,0,0
CYP4F60P,0,0,1,1,1,0,1,0,0,1,0
CYP4F62P,0,0,0,0,0,0,0,0,0,0,0
CYP4F8,0,1,2,2,1,0,1,0,1,0,0
CYP4V2,702,1135,1341,549,1442,749,1096,692,564,230,448
CYP4X1,590,1094,1040,1010,479,914,815,1178,1078,174,749
CYP4Z1,42,40,65,35,49,46,92,39,49,24,39
CYP4Z2P,2,7,2,2,0,2,2,2,6,2,2
CYP51A1,22,55,23,36,15,45,28,55,34,12,26
CYP51A1-AS1,12,26,17,15,20,15,22,19,21,14,9
CYP7A1,3,4,2,2,2,6,0,2,2,9,2
CYP7B1,98,209,186,104,122,138,127,165,113,35,214
CYP8B1,6,6,5,7,6,7,19,3,1,0,1
CYREN,314,358,346,218,333,229,299,378,379,176,202
CYRIA,3369,12683,7102,9198,3396,11437,3529,12489,10205,3403,14120
CYRIB,2069,5261,3949,4249,2045,4888,2261,5054,4761,1212,4990
CYS1,373,546,587,461,365,508,473,677,537,48,231
CYSLTR1,32,23,38,23,31,17,26,32,38,21,33
CYSLTR2,367,153,207,127,164,145,182,100,146,152,73
CYSRT1,157,123,229,164,92,128,162,167,130,54,19
CYSTM1,1056,1083,1321,901,973,1151,997,886,940,1481,653
CYTB,843496,616827,856598,471141,456951,430975,715752,813292,703522,877293,510450
CYTH1,2645,3056,3637,2549,2611,2318,2523,3097,2773,1507,1607
CYTH1P1,3,0,4,0,4,0,3,1,0,1,0
CYTH2,1209,2043,1961,1896,1150,1936,1340,2410,1839,1072,802
CYTH3,3421,5036,5454,3782,3026,3573,3661,4754,4640,4205,2358
CYTH4,312,193,295,144,167,136,191,462,191,104,113
CYTIP,4,13,17,31,8,13,20,57,12,19,13
CYTL1,13,4,30,18,17,11,20,48,26,6,26
CYTOR,29,25,56,28,30,48,36,47,44,154,16
CYYR1,290,283,393,257,175,257,393,348,362,365,272
CYYR1-AS1,34,46,41,25,25,35,45,33,38,18,40
CZIB,789,946,1295,899,794,959,875,1063,1129,420,672
D21S2088E,1,6,14,5,13,12,11,18,10,2,12
D2HGDH,801,1191,1337,1320,1001,1142,1025,1887,1382,340,289
DAAM1,2393,3809,3337,2640,2469,3667,2815,3292,3089,2052,2822
DAAM2,20380,11869,14105,4291,11628,5233,11013,8398,6979,3772,3565
DAAM2-AS1,253,226,644,148,646,260,398,137,180,145,126
DAB1,418,671,711,681,389,808,465,893,824,307,673
DAB1-AS1,24,14,46,33,71,32,65,21,38,79,21
DAB2,421,321,552,314,358,270,445,663,345,482,384
DAB2IP,10634,11400,10210,8658,5134,8283,5648,11861,9421,7275,3421
DACH2,659,1844,885,1323,422,1230,552,1457,1221,127,1985
DACT1,416,330,343,336,217,312,315,548,384,99,325
DACT2,154,154,242,198,89,100,274,200,270,41,37
DACT3,3556,8235,6407,6034,2949,5732,3792,8474,6223,4249,2191
DACT3-AS1,77,57,71,42,68,41,61,45,52,69,29
DAD1,518,778,727,579,515,573,584,858,618,448,542
DAG1,3658,5824,4997,2497,3567,4217,3556,3983,2809,1838,1493
DAGLA,5777,11918,9418,8623,3582,9619,4150,12096,9248,7467,2673
DAGLB,1519,1985,1850,1806,957,1936,1163,2199,1712,2107,873
DALRD3,809,1123,1184,1086,513,938,694,1181,1046,397,583
DANCR,991,988,1158,875,718,781,908,1147,904,701,587
DAND5,9,9,8,9,8,12,20,17,9,28,10
DANT2,259,129,264,119,347,218,317,119,196,380,95
DAO,71,29,36,39,42,46,71,54,50,113,24
DAOA,0,0,1,0,0,0,0,0,0,2,0
DAOA-AS1,2,0,1,1,0,0,0,0,0,2,0
DAP,1336,1632,1741,1171,1053,1423,1330,1621,1269,934,732
DAP3,1042,1354,1271,1085,821,1132,957,1444,1195,889,815
DAPK1,2451,5735,4568,5263,1916,4667,2629,5653,5513,1133,3130
DAPK1-IT1,23,9,9,5,21,10,20,5,14,51,3
DAPK2,291,361,473,237,488,315,331,267,279,147,122
DAPK3,2502,4256,4122,3121,1885,3522,2356,5319,3854,4861,902
DAPL1,0,3,1,1,2,2,3,1,2,0,3
DAPP1,18,16,14,8,1,7,4,15,8,15,16
DARS1,2445,2844,2569,1453,2008,2089,2298,2251,1767,908,1603
DARS2,334,483,407,283,343,391,362,540,372,284,321
DAW1,49,66,60,50,42,61,35,40,60,9,42
DAXX,1439,1972,1889,1463,1046,1308,1298,2195,1855,1328,917
DAZ1,0,0,0,0,0,0,0,0,0,0,0
DAZ2,0,0,0,0,0,0,0,0,0,0,0
DAZ3,0,0,0,0,0,0,0,0,0,0,0
DAZ4,0,0,0,0,0,0,0,0,0,0,0
DAZAP1,1916,2108,2733,1657,1906,1888,1924,2337,1857,3679,696
DAZAP2,3971,6309,5447,4337,3967,5132,4129,5531,4907,2247,3746
DAZL,4,0,1,2,2,7,1,2,1,0,1
DBF4,196,175,190,140,137,281,144,371,167,299,132
DBF4B,1354,863,1158,787,593,581,879,1029,789,479,272
DBF4P2,0,0,1,0,1,1,0,0,0,1,0
DBF4P3,0,0,1,0,2,0,0,0,0,2,0
DBH,139,169,205,206,92,174,165,229,146,103,71
DBH-AS1,206,220,272,178,156,149,208,198,172,331,52
DBI,904,730,972,506,669,622,721,860,541,735,332
DBIL5P,87,102,76,72,74,69,38,113,89,300,51
DBIL5P2,55,9,36,23,40,19,43,33,31,42,16
DBN1,4972,6926,6494,6320,3171,5776,4334,7275,5839,4906,2578
DBNDD1,7169,7898,10802,8473,4689,8290,6696,12324,9350,5478,2198
DBNDD2,280,230,341,176,337,139,186,213,228,173,83
DBNL,4427,4023,6294,5373,3155,5327,3991,7517,5769,3275,2589
DBP,896,1361,1345,1992,833,1022,1421,1565,1749,404,583
DBR1,308,294,341,211,254,249,301,301,230,106,263
DBT,2899,4616,3544,2763,2394,3606,2653,3608,3132,985,3864
DBX1,5,1,4,0,3,1,2,0,3,3,0
DBX2,65,115,157,47,111,82,79,90,47,44,49
DCAF1,1124,2024,1500,1349,870,1502,1061,1750,1557,1022,1214
DCAF10,2061,3323,2705,2401,1616,2660,1945,2961,2498,1535,2440
DCAF11,3508,5586,5185,5092,2567,5233,3127,6538,5731,2236,3340
DCAF12,723,955,876,743,637,844,680,1044,778,501,653
DCAF12L1,2,2,1,2,1,2,0,1,1,0,1
DCAF12L2,90,278,114,145,47,122,65,157,156,10,103
DCAF13,511,663,571,448,433,555,469,967,492,289,563
DCAF13P1,2,2,0,0,2,0,2,1,2,0,2
DCAF15,1056,1028,1195,848,663,910,863,1159,876,581,297
DCAF16,1521,1998,1318,1403,1053,1517,1301,1460,1497,608,1076
