symbol,SL5883,SL6415,SL7399,SL7629,SL7809,SL7846
CADPS2,912,879,3309,2008,666,2388
CAGE1,0,7,4,1,6,3
CAHM,6,38,39,115,45,17
CALB1,256,573,985,1337,506,1013
CALB2,103,1447,884,1287,1155,840
CALCA,0,1,1,2,1,0
CALCB,0,13,4,6,4,8
CALCOCO1,2044,3720,6098,6450,3451,3602
CALCOCO2,484,1631,1552,2510,1933,1551
CALCP,0,0,1,0,0,0
CALCR,1,19,4,35,8,15
CALCRL,89,177,180,509,300,343
CALD1,1008,2698,3180,5138,3694,3309
CALHM1,124,124,422,482,164,253
CALHM2,133,293,553,558,288,235
CALHM3,4,12,9,8,7,9
CALHM4,0,3,1,1,3,1
CALHM5,36,73,41,95,60,90
CALHM6,2,8,14,19,6,7
CALM1,33032,85177,145083,175961,74337,115617
CALM1P1,0,1,2,0,1,1
CALM2,5343,16735,25749,25032,12345,18625
CALM2P4,0,0,1,0,2,0
CALM3,22482,56869,102025,95456,45067,53484
CALML3,1,3,5,1,0,2
CALML4,77,229,310,307,146,241
CALML5,0,0,0,0,0,0
CALML6,17,45,85,55,13,30
CALN1,1711,4151,6887,9799,4369,6288
CALR,1609,3926,5201,8635,4530,3853
CALR3,0,2,1,0,3,3
CALU,485,1304,1689,2827,1434,1761
CALY,1071,3166,5015,5056,2389,3369
CAMK1,70,197,453,362,161,225
CAMK1D,5685,14424,21144,18165,11622,15040
CAMK1G,1737,4424,5952,4834,2772,3801
CAMK2A,21389,59873,101194,98661,45716,68095
CAMK2B,8860,21636,44349,31943,15773,19737
CAMK2D,1627,2811,4173,7577,2993,4444
CAMK2G,4790,13032,18414,16483,10174,11814
CAMK2N1,5055,22233,34476,37009,16378,22973
CAMK2N2,68,229,524,810,314,291
CAMK4,866,1919,4195,4833,1767,5197
CAMKK1,2706,6067,11252,8767,4801,6220
CAMKK2,4327,7410,15993,13816,6503,10174
CAMKMT,55,201,213,263,189,132
CAMKV,5131,12192,21606,20782,10149,13267
CAMLG,314,1283,1720,1514,783,1073
CAMP,0,1,0,0,1,0
CAMSAP1,1468,2769,4545,6459,3120,4471
CAMSAP2,1799,4625,7793,9394,4665,9393
CAMSAP3,1174,2096,4218,4844,2679,1979
CAMTA1,3741,6132,11567,13343,5421,12976
CAMTA1-AS2,1,0,2,2,4,4
CAMTA2,3865,7245,13396,12832,7726,8056
CAND1,1924,3562,5881,8285,3774,6715
CAND2,575,1144,2154,2363,1329,1539
CANT1,382,643,1297,1943,816,769
CANX,3890,8671,11537,19787,9734,12133
CAP1,1251,3370,4548,6747,3454,4006
CAP1P1,10,25,36,27,17,42
CAP1P2,0,5,3,4,3,5
CAP2,2848,6735,12348,11143,4833,8625
CAPG,71,367,428,507,535,309
CAPN1,2276,5135,7544,7812,4970,3804
CAPN10,763,1657,2669,3051,1874,1172
CAPN10-DT,77,193,211,296,216,159
CAPN11,3,24,9,5,12,10
CAPN12,19,32,43,35,15,16
CAPN13,23,18,20,131,67,23
CAPN14,10,15,17,22,13,14
CAPN15,1053,1770,3385,4139,2718,1377
CAPN2,573,1894,1240,3236,1931,1659
CAPN3,117,44,98,352,174,73
CAPN5,677,1619,1224,2558,1515,1873
CAPN6,0,3,0,1,3,2
CAPN7,189,427,622,953,493,727
CAPN8,9,28,18,41,16,11
CAPN9,30,53,43,192,55,53
CAPNS1,5374,16320,22088,19994,12541,9593
CAPNS1P1,0,8,0,3,3,0
CAPNS2,0,1,0,5,1,3
CAPRIN1,2142,4152,6380,9828,4742,6596
CAPRIN2,720,1513,2608,2397,1109,1748
CAPS,76,234,229,445,245,161
CAPS2,134,302,327,441,247,397
CAPSL,5,14,7,9,8,8
CAPZA1,466,1026,1420,2247,964,1315
CAPZA1P3,1,4,1,1,1,1
CAPZA2,575,1366,2072,3254,1260,2516
CAPZA3,0,0,1,0,0,0
CAPZB,1604,4911,6533,8738,4119,3883
CARD10,175,210,285,449,358,166
CARD11,67,95,177,398,133,132
CARD14,32,33,63,145,70,36
CARD16,0,9,9,13,10,4
CARD17,0,0,0,0,0,0
CARD18,0,0,0,0,0,0
CARD19,301,798,1192,990,620,582
CARD6,23,40,43,114,63,60
CARD8,122,337,208,765,446,360
CARD8-AS1,3,13,19,28,20,16
CARD9,214,116,148,456,139,267
CARF,188,430,580,987,505,708
CARHSP1,145,548,556,933,617,316
CARM1,1351,2898,4815,4965,2786,3207
CARMIL1,149,1072,653,1269,943,779
CARMIL2,1034,2910,4321,3111,1885,1529
CARMIL3,426,932,1631,1831,937,972
CARNMT1,96,228,416,624,221,413
CARNS1,5814,1693,4593,35957,16181,2931
CARS1,587,1236,2050,2434,1140,1433
CARS1-AS1,7,5,5,10,6,15
CARS1P2,0,1,0,0,0,0
CARS2,296,894,1426,1122,749,651
CARTPT,7,94,106,66,16,15
CASC11,0,8,2,2,5,2
CASC16,0,2,2,0,1,3
CASC17,1,2,1,1,2,0
CASC18,6,12,5,17,12,21
CASC2,60,176,273,390,183,246
CASC20,1,2,0,0,1,1
CASC22,0,1,0,0,0,0
CASC23,0,2,0,0,3,0
CASC3,2047,4281,5094,7749,5379,3996
CASC8,0,2,3,1,2,0
CASC9,0,2,1,0,1,3
CASD1,1054,2655,3425,4532,2069,2963
CASK,512,1312,1667,2711,1331,1929
CASKIN1,10703,15122,31779,40035,30960,13826
CASKIN2,1391,3068,2930,6362,5151,1774
CASKP1,0,0,0,0,0,0
CASP1,8,8,13,85,24,29
CASP10,54,93,95,224,135,133
CASP12,4,9,5,5,8,7
CASP14,0,3,1,0,1,0
CASP16P,12,31,29,22,24,28
CASP2,139,357,472,749,432,432
CASP3,75,254,263,501,276,272
CASP3P1,0,1,0,0,1,0
CASP4,20,45,25,88,46,61
CASP4LP,12,26,5,22,17,15
CASP5,1,5,1,0,3,0
CASP6,14,61,57,107,48,55
CASP7,25,117,92,178,121,84
CASP8,17,53,96,533,74,79
CASP8AP2,542,1536,2536,3531,2033,3048
CASP9,205,520,763,927,491,448
CASQ1,177,485,584,377,254,494
CASQ2,35,87,98,226,175,162
CASR,1,5,7,2,2,5
CASS4,23,39,79,52,31,44
CAST,665,1589,2388,3576,1754,2704
CASTOR1,7,38,28,23,19,16
CASTOR3,171,234,527,929,483,384
CASZ1,13,48,84,79,51,32
CAT,124,482,387,1524,605,446
CATIP,1,21,18,21,13,13
CATIP-AS1,0,0,1,0,1,0
CATSPER1,0,14,5,1,10,5
CATSPER2,214,582,642,538,323,528
CATSPER2P1,24,134,87,125,83,98
CATSPER3,0,2,10,9,2,2
CATSPER4,1,11,4,3,6,1
CATSPERB,0,11,4,9,13,5
CATSPERD,0,11,2,4,11,5
CATSPERE,16,49,47,57,54,51
CATSPERG,96,179,229,278,228,157
CATSPERZ,1,6,7,3,1,5
CAV1,144,253,364,1003,660,377
CAV2,122,360,411,865,599,425
CAV3,3,11,6,3,3,8
CAVIN1,751,1176,1513,4567,2682,1439
CAVIN2,184,513,461,675,449,312
CAVIN3,14,68,71,119,47,55
CAVIN4,12,33,54,63,37,51
CBARP,890,1567,3896,5220,2825,1772
CBFA2T2,886,1765,2778,3520,1792,2286
CBFA2T3,322,705,1247,1466,661,635
CBFB,127,368,358,966,437,399
CBL,842,2001,2336,4210,2164,2946
CBLB,89,202,229,457,252,320
CBLC,0,13,7,13,13,12
CBLIF,0,11,6,4,6,8
CBLL1,322,704,1021,1309,846,1173
CBLL2,0,8,5,2,4,2
CBLN1,62,122,202,300,100,158
CBLN2,809,1711,3101,3671,1011,2598
CBLN3,49,184,116,203,101,127
CBLN4,301,727,1073,1317,623,1128
CBR1,377,928,959,2623,1258,756
CBR3,16,50,37,59,46,38
CBR3-AS1,22,58,58,62,41,51
CBR4,206,566,719,989,559,742
CBS,918,3085,2048,4826,3297,1663
CBWD1,43,116,212,188,118,156
CBWD2,33,142,253,282,119,203
CBWD3,4,17,34,17,11,17
CBWD5,15,60,73,79,45,59
CBWD6,1,0,8,2,0,0
CBX1,737,2158,2872,4103,1975,2390
CBX2,19,31,53,116,62,42
CBX3,311,1271,1594,1996,945,1418
CBX3P2,2,12,17,23,27,30
CBX3P8,0,2,0,0,0,1
CBX4,403,1108,1838,2796,1080,1024
CBX5,2151,5544,6909,12571,7887,8816
CBX6,9203,25997,34931,46424,27093,27709
CBX7,5269,10670,15843,18954,10480,11242
CBX8,31,94,129,212,90,94
CBY1,82,254,269,296,171,189
CBY1P1,0,1,0,0,0,0
CBY2,0,3,0,0,0,1
CBY3,6,11,12,13,13,13
CC2D1A,1330,3721,5191,4850,2874,2685
CC2D1B,476,949,1393,2148,1176,984
CC2D2A,109,452,401,679,492,468
CC2D2B,3,16,8,14,12,11
CCAR1,518,1445,2005,2465,1411,1651
CCAR2,1138,2787,4007,4355,2343,2527
CCBE1,137,682,765,759,513,498
CCDC102A,16,75,79,129,82,56
CCDC102B,37,144,188,294,166,240
CCDC103,0,0,0,0,0,1
CCDC105,1,6,3,1,5,4
CCDC106,768,2299,3086,3532,2230,1225
CCDC107,6,21,36,27,20,24
CCDC110,29,108,227,128,94,146
CCDC112,110,446,588,757,399,467
CCDC113,255,852,991,1359,714,1026
CCDC114,21,62,83,60,72,45
CCDC115,407,969,1352,1513,864,1139
CCDC116,9,24,38,34,31,31
CCDC117,208,374,563,1110,429,603
CCDC11P1,0,1,0,0,2,0
CCDC12,92,398,446,450,268,313
CCDC120,200,452,732,879,496,389
CCDC121,20,68,57,171,102,92
CCDC122,14,34,49,88,55,81
CCDC124,288,1443,1634,1599,990,924
CCDC125,63,187,310,324,202,195
CCDC126,78,221,326,353,190,335
CCDC127,342,896,1166,1620,804,1051
CCDC13,39,69,71,126,78,52
CCDC13-AS1,12,29,49,78,34,21
CCDC130,205,625,814,923,627,509
CCDC134,27,30,43,122,64,51
CCDC136,1052,2372,3706,3636,1856,2604
CCDC137,207,490,771,951,467,571
CCDC137P,1,4,2,2,0,0
CCDC138,49,161,200,283,152,234
CCDC14,172,469,776,1031,429,803
CCDC140,0,1,1,0,0,0
CCDC141,9,42,36,46,62,74
CCDC142,127,300,437,449,335,305
CCDC144A,105,442,397,395,363,293
CCDC144B,50,477,551,626,560,649
CCDC144NL,16,23,48,36,21,48
CCDC146,52,198,282,370,257,267
CCDC148,44,165,230,350,214,213
CCDC148-AS1,2,3,3,11,1,5
CCDC149,646,1389,2451,2859,1516,1844
CCDC15,12,42,29,44,56,37
CCDC150,10,44,22,43,26,38
CCDC151,64,152,223,219,95,123
CCDC152,20,75,81,180,90,76
CCDC153,6,26,24,28,27,21
CCDC154,61,116,220,227,156,90
CCDC157,95,333,431,348,211,265
CCDC158,33,86,198,138,76,188
CCDC159,236,436,709,808,448,378
CCDC160,6,29,34,55,50,42
CCDC162P,4,38,32,22,16,25
CCDC166,2,7,8,15,3,5
CCDC167,30,95,139,127,63,88
CCDC168,0,18,4,4,13,8
CCDC169,4,19,21,15,14,18
CCDC169-SOHLH2,0,0,0,0,0,0
CCDC17,12,39,81,45,47,34
CCDC170,8,71,101,99,66,80
CCDC171,95,373,663,713,621,722
CCDC172,0,3,0,0,1,1
CCDC173,38,155,271,328,183,220
CCDC174,190,669,817,1113,669,771
CCDC175,5,35,28,44,28,40
CCDC177,55,118,306,394,154,223
CCDC178,8,50,28,32,28,24
CCDC179,2,7,3,3,2,4
CCDC18,31,133,189,183,171,176
CCDC180,39,129,196,177,99,165
CCDC181,98,357,481,540,280,407
CCDC182,0,1,2,0,2,1
CCDC183,45,83,166,195,96,58
CCDC183-AS1,71,79,211,191,152,95
CCDC184,772,1460,2834,2978,1316,1396
CCDC185,5,4,8,12,3,8
CCDC186,506,1428,2466,3236,1535,2773
CCDC188,138,146,324,302,187,175
CCDC189,6,22,32,37,6,24
CCDC190,5,47,19,38,42,39
CCDC191,100,360,368,467,329,352
CCDC192,6,18,19,14,24,33
CCDC194,0,3,4,6,1,6
CCDC196,1,12,4,6,8,13
CCDC197,1,2,0,1,2,1
CCDC198,2,5,2,1,2,5
CCDC200,24,123,47,182,173,57
CCDC22,218,555,836,924,552,497
CCDC24,241,661,971,727,489,520
CCDC25,665,1720,2414,3084,1312,1988
CCDC26,0,6,2,1,4,1
CCDC27,6,14,5,22,21,9
CCDC28A,147,515,715,843,380,423
CCDC28B,45,150,215,238,149,135
CCDC3,892,2556,4126,3793,2092,2524
CCDC30,137,648,1005,911,575,984
CCDC32,161,557,644,888,448,531
CCDC33,3,12,17,21,11,12
CCDC34,47,253,363,335,172,229
CCDC34P1,0,3,0,0,1,2
CCDC37-DT,0,0,2,1,0,1
CCDC38,5,23,10,13,16,18
CCDC40,112,283,422,438,185,261
CCDC42,2,4,4,5,3,1
CCDC43,157,424,584,815,366,510
CCDC47,803,1998,2630,3826,1729,2715
CCDC50,386,929,753,2392,1343,1471
CCDC51,101,281,361,334,227,232
CCDC54,1,1,2,9,8,0
CCDC57,470,1183,2018,1508,876,1198
CCDC58,17,69,64,81,49,62
CCDC59,35,241,293,290,179,218
CCDC6,1233,2771,3945,5966,2818,4881
CCDC60,3,16,23,18,15,22
CCDC61,72,166,319,427,250,203
CCDC62,14,75,102,98,76,74
CCDC63,0,6,1,1,2,3
CCDC65,419,1781,2109,1589,1204,1486
CCDC66,147,521,676,724,483,709
CCDC68,107,103,270,319,135,345
CCDC69,194,510,510,821,505,492
CCDC7,7,138,229,323,188,317
CCDC70,0,0,1,0,4,1
CCDC71,87,264,378,441,276,313
CCDC71L,49,168,268,308,190,279
CCDC73,1,20,16,17,15,12
CCDC74A,69,264,384,337,173,214
CCDC74B,48,132,110,200,68,118
CCDC77,35,135,170,258,115,145
CCDC78,266,311,676,647,453,210
CCDC8,19,257,163,284,258,172
CCDC80,54,202,209,583,396,241
CCDC81,2,24,20,32,16,32
CCDC82,350,885,1415,1964,1107,1256
CCDC83,0,7,3,2,2,3
CCDC85A,230,252,658,973,387,743
CCDC85B,464,2218,3112,3279,1798,1532
CCDC85C,625,1773,1746,3893,3049,1409
CCDC86,106,353,519,548,365,252
CCDC87,14,37,62,37,29,44
CCDC88A,2934,8138,10701,19417,9850,9443
CCDC88B,164,476,651,1183,402,314
CCDC88C,150,667,541,758,449,378
CCDC89,6,15,15,31,16,19
CCDC9,343,896,1305,1242,891,619
CCDC90B,152,522,654,1159,463,569
CCDC91,560,1593,2128,2536,1522,1745
CCDC92,2399,7767,9606,8171,4924,5421
CCDC93,411,1099,1294,1846,898,1042
CCDC96,25,87,130,98,56,81
CCDC97,441,1119,1195,1537,1337,1011
CCDC9B,181,345,358,656,517,326
CCER1,0,0,0,0,1,1
CCER2,32,65,102,90,44,57
CCHCR1,244,647,768,679,510,467
CCIN,3,14,18,40,27,18
CCK,554,2634,3260,2930,1386,2340
CCKAR,1,12,5,14,8,6
CCKBR,853,1385,2390,2649,1476,1565
CCL1,2,2,3,1,2,4
CCL11,0,2,0,0,0,0
CCL13,0,1,2,2,1,1
CCL17,3,5,4,3,1,3
CCL19,1,14,8,5,17,26
CCL2,9,9,10,102,15,10
CCL20,0,1,0,3,2,1
CCL21,1,3,4,2,4,8
CCL22,0,15,1,4,3,2
CCL24,0,2,0,0,1,0
CCL25,0,5,1,3,3,5
CCL26,0,3,1,2,4,0
CCL27,0,0,0,0,0,0
CCL28,18,46,90,95,47,81
CCL7,0,0,1,0,1,0
CCL8,1,2,1,3,2,1
CCM2,1281,3488,5589,4575,2911,3313
CCM2L,47,126,197,234,153,127
CCN1,78,479,550,533,274,178
CCN2,355,481,1118,2223,599,581
CCN3,519,1203,1495,2635,1004,1481
CCN4,21,17,19,112,43,34
CCN5,14,66,30,91,91,35
CCN6,3,4,10,6,3,5
CCNA1,147,378,677,571,239,331
CCNA2,14,16,26,44,19,18
CCNB1,59,176,253,176,91,185
CCNB1IP1,228,533,838,820,502,700
CCNB2,14,15,29,50,38,19
CCNB2P1,0,5,1,0,4,1
CCNB3,14,33,32,83,38,23
CCNB3P1,1,6,4,0,8,1
CCNC,285,847,1156,1462,705,1135
CCND1,336,888,591,2902,1820,1322
CCND2,2358,5267,6580,10919,4733,8933
CCND2-AS1,4,9,18,11,3,18
CCND3,1163,3015,3679,4020,2416,2273
CCND3P1,0,3,0,0,5,0
CCND3P2,0,3,0,0,0,1
CCNDBP1,422,996,1407,1621,745,1171
CCNE1,33,89,172,121,64,112
CCNE2,22,27,52,173,72,59
CCNF,169,490,666,600,425,489
CCNG1,267,616,709,1053,683,734
CCNG1P1,0,2,0,0,0,0
CCNG2,394,1376,1466,2258,1139,1561
CCNG2P1,1,2,0,1,1,0
CCNH,182,522,766,871,478,674
CCNHP1,0,0,0,0,3,1
CCNI,5451,11947,21263,26082,12119,18850
CCNI2,82,122,185,222,143,122
CCNJ,37,131,146,251,175,163
CCNJL,28,121,109,150,98,76
CCNK,163,521,630,931,590,568
CCNL1,184,512,646,986,500,623
CCNL2,841,2264,3057,3436,1770,1907
CCNO,33,91,199,191,86,223
CCNP,13,29,45,49,25,23
CCNT1,292,507,713,1385,701,1069
CCNT2,454,984,1521,2044,945,1761
CCNY,1335,3346,4909,7332,3231,3983
CCNYL1,109,287,423,545,351,413
CCNYL2,10,28,41,20,14,37
CCNYL6,1,9,7,10,3,3
CCNYL7,9,12,19,12,23,31
CCP110,1012,1494,2560,5412,2691,2519
CCPG1,150,309,535,651,326,486
CCR1,3,10,1,141,35,23
CCR10,24,42,77,64,35,41
CCR2,1,4,0,2,1,0
CCR3,0,3,2,0,3,2
CCR4,0,3,1,1,5,2
CCR5,1,2,1,21,5,7
CCR6,0,5,3,0,2,1
CCR7,4,7,4,20,14,7
CCR8,0,8,2,0,2,3
CCR9,3,5,4,5,4,11
CCRL2,7,8,19,33,17,14
CCS,296,933,1163,1162,688,655
CCSAP,1074,1964,3795,5111,2051,4153
CCSER1,58,120,185,195,94,304
CCSER2,1656,4251,7741,9974,5132,8583
CCT2,785,2262,2888,3608,1734,2218
CCT3,1325,3485,4820,5048,3128,3460
CCT3P1,0,3,0,0,2,0
CCT4,829,1903,2763,4068,1674,2507
CCT4P2,23,67,74,53,36,47
CCT5,467,1271,1824,2400,1040,1502
CCT5P1,0,4,0,2,1,1
CCT5P2,0,1,0,0,2,1
CCT6A,942,2300,3583,4222,1923,2924
CCT6B,14,89,58,82,65,73
CCT6P2,2,4,1,1,2,0
CCT6P3,17,120,138,127,82,92
CCT7,1496,4357,5925,6024,3687,3698
CCT7P1,2,19,19,15,15,21
CCT7P2,2,3,4,4,3,2
CCT8,685,1927,2791,2670,1357,2254
CCT8L1P,2,4,0,1,3,1
CCT8L2,1,6,3,1,4,2
CCT8P1,10,22,23,54,37,39
CCZ1,47,106,189,217,113,104
CCZ1B,36,142,141,132,110,179
CCZ1P,24,78,90,87,63,73
CD101,20,42,51,51,26,50
CD109,60,183,118,276,204,161
CD14,30,87,50,271,161,113
CD151,330,1030,1420,1348,1037,700
CD160,3,20,15,18,23,26
CD163,60,82,8,127,31,48
CD163L1,39,82,139,99,59,95
CD164,630,1390,1800,3174,1557,1903
CD164L2,3,9,17,8,7,9
CD177,3,8,7,17,8,9
CD180,3,5,7,33,24,3
CD19,3,13,4,10,10,7
CD1A,0,4,1,0,3,1
CD1B,0,4,1,0,0,1
CD1C,0,1,1,0,2,0
CD1D,3,4,3,9,6,8
CD1E,0,6,1,0,2,2
CD2,1,2,0,0,6,0
CD200,1276,2341,4440,4850,2067,2971
CD200R1,7,20,27,34,7,31
CD200R1L,0,1,1,0,2,0
CD207,0,1,1,0,2,2
CD209,2,4,5,7,7,6
CD22,733,285,805,2984,1713,435
CD226,4,24,13,36,19,19
CD244,10,10,40,33,16,20
CD247,17,55,59,59,39,37
CD248,88,271,207,331,287,215
CD27,3,19,16,19,18,13
CD27-AS1,212,462,611,708,391,461
CD274,31,60,75,108,45,87
CD276,317,714,986,1018,713,639
CD28,0,9,8,3,9,6
CD2AP,80,168,230,472,259,297
CD2BP2,1032,1961,3086,3909,2000,2018
CD2BP2-DT,6,12,16,11,12,11
CD300A,5,38,12,147,32,23
CD300C,3,7,3,30,12,12
CD300E,0,6,4,11,4,0
CD300LB,1,3,2,5,2,2
CD300LD,1,0,1,0,1,0
CD300LF,20,30,47,66,23,45
CD300LG,5,12,30,9,10,6
CD302,7,30,8,64,36,44
CD320,311,678,956,1168,630,593
CD33,9,28,13,87,22,28
CD34,468,572,1019,1211,841,850
CD36,7,45,34,75,49,51
CD37,20,52,43,334,90,60
CD38,38,305,82,505,440,156
CD3D,0,2,1,1,1,0
CD3E,0,6,1,7,11,8
CD3G,0,7,2,3,5,5
CD4,144,681,322,1194,553,428
CD40,28,85,59,136,77,75
CD40LG,0,0,1,4,1,1
CD44,53,193,94,473,450,233
CD46,609,1207,1746,2847,1311,1758
CD46P1,0,0,0,0,1,1
CD47,2532,4363,7730,12618,4350,8182
CD48,1,5,0,2,4,0
CD5,19,31,46,93,55,28
CD52,1,6,8,5,6,10
CD53,28,46,53,335,114,144
CD55,204,250,409,946,471,435
CD58,24,52,51,74,57,63
CD59,1277,4358,4314,5018,3658,3652
CD5L,0,2,0,2,0,1
CD6,140,161,193,127,118,151
CD63,470,1876,1986,2708,1592,1387
CD68,0,2,2,2,1,3
CD69,1,7,1,23,12,4
CD7,3,15,5,12,19,6
CD70,0,4,0,0,3,1
CD72,6,33,25,38,20,18
CD74,566,996,658,11032,4247,1659
CD79A,0,8,6,6,7,1
CD79B,3,11,5,7,4,2
CD80,2,2,2,3,2,2
CD81,2096,8774,7759,12959,8202,5833
CD81-AS1,5,15,31,38,25,26
CD82,278,835,675,1812,1405,533
CD83,331,808,1199,1131,548,891
CD83P1,0,0,0,0,2,0
CD84,21,53,30,514,153,127
CD86,5,15,6,127,32,26
CD8A,40,124,155,182,94,133
CD8B,3,5,6,9,6,5
CD8B2,11,8,10,24,13,9
CD9,310,334,444,2752,1016,494
CD93,55,29,44,293,177,104
CD96,1,18,9,7,6,7
CD99,67,419,254,743,497,312
CD99L2,6396,12137,19565,21379,10723,10866
CD99P1,4,23,11,22,20,13
CDA,5,38,40,27,23,16
CDADC1,138,281,405,544,285,367
CDAN1,295,732,1219,1321,797,595
CDC123,266,742,1126,1095,567,714
CDC14A,19,150,84,170,157,104
CDC14B,340,1002,850,1842,1204,891
CDC14C,0,0,0,3,1,0
CDC16,484,1381,1807,2113,1213,1343
CDC20,10,18,18,61,28,12
CDC20B,0,11,1,3,5,6
CDC20P1,6,20,29,41,13,19
CDC23,170,491,652,816,457,578
CDC25A,10,36,22,47,44,61
CDC25B,765,1406,2335,2854,1583,1501
CDC25C,1,11,8,6,8,2
CDC26,13,50,62,64,40,37
CDC27,669,1528,2684,3088,1467,2752
CDC27P2,0,0,0,0,0,0
CDC34,512,1509,2542,2429,1492,1032
CDC37,2003,4686,7415,6470,3452,3816
CDC37L1,209,547,700,863,505,718
CDC37L1-DT,1,8,4,0,4,7
CDC40,397,1342,1962,2119,1022,1870
CDC42,1132,2344,3501,5269,2308,3312
CDC42BPA,2258,6579,9481,14080,7182,10372
CDC42BPB,3457,7113,12159,15942,9385,8593
CDC42BPG,7,18,13,38,20,9
CDC42EP1,1004,877,1160,7793,3695,610
CDC42EP2,310,347,691,1659,751,282
CDC42EP3,217,501,775,696,387,937
CDC42EP4,590,3508,2319,4620,3947,1977
CDC42EP5,5,13,12,20,7,5
CDC42P1,3,5,3,1,4,2
CDC42SE1,370,761,1254,1894,912,855
CDC42SE2,1250,2840,3985,5569,2356,3851
CDC45,3,17,14,26,12,6
CDC5L,498,1379,1959,3028,1384,2207
CDC6,19,79,90,99,40,88
CDC7,101,214,273,297,167,261
CDC73,291,699,828,1577,840,1045
CDCA2,0,7,3,2,10,6
CDCA3,52,127,275,146,74,123
CDCA4,15,28,46,81,36,50
CDCA4P1,2,4,12,8,4,17
CDCA4P3,0,1,0,0,1,0
CDCA5,43,84,207,201,81,136
CDCA7,12,50,40,39,45,43
CDCA7L,28,107,56,312,161,66
CDCA8,16,69,80,91,47,60
CDCP1,18,28,51,79,36,32
CDCP2,6,10,13,24,12,16
CDH1,42,43,33,237,100,40
CDH10,596,1341,2053,2676,1208,2058
CDH11,523,1090,1468,2782,1332,1226
CDH12,189,470,1088,1017,357,925
CDH12P1,1,0,0,4,0,3
CDH12P2,1,0,1,0,0,0
CDH12P3,0,2,1,7,0,4
CDH12P4,0,0,1,0,0,1
CDH13,1634,4379,6575,9340,3510,5985
CDH15,2,11,11,9,4,8
CDH16,1,7,4,3,5,1
CDH17,4,22,8,11,7,9
CDH18,512,1175,1867,1882,924,2228
CDH18-AS1,0,1,0,0,0,0
CDH19,101,76,96,521,344,128
CDH2,883,2017,2919,5089,2239,2669
CDH20,245,926,603,1891,1252,739
CDH22,1598,3285,6341,5982,3122,3281
CDH23,115,301,387,876,626,351
CDH23-AS1,0,0,0,0,0,0
CDH24,489,579,1572,2518,901,632
CDH26,10,40,33,78,45,42
CDH3,59,205,294,312,159,179
CDH4,1276,4130,4047,4896,3974,2803
CDH5,514,618,877,1701,906,661
CDH6,320,613,1231,1495,586,1118
CDH7,85,93,206,281,123,323
CDH8,551,1144,2156,2581,936,2046
CDH9,138,457,583,708,320,676
CDHR1,902,1649,2120,2104,1553,2189
CDHR2,162,392,679,569,294,381
CDHR3,108,387,494,482,241,306
CDHR4,1,14,3,4,6,6
CDHR5,52,80,79,131,230,115
CDIN1,53,150,168,219,132,132
CDIP1,3609,9520,12352,12204,6851,7057
CDIPT,1971,4639,7532,7701,4166,3353
CDIPTOSP,2,23,29,27,25,8
CDK1,8,32,42,43,16,37
CDK10,890,2486,3849,3150,1469,1557
CDK11A,15,33,53,66,27,38
CDK11B,451,1361,1773,1931,1141,759
CDK12,342,801,1149,1795,935,1376
CDK13,527,1176,1951,2849,1354,1966
CDK14,2141,3525,6641,6881,2586,7059
CDK15,3,20,21,7,9,9
CDK16,2883,6887,10107,11978,6719,5927
CDK17,1159,2587,4244,5941,2691,3666
CDK18,7951,4061,9473,26112,11733,5305
CDK19,782,1401,1724,5053,2671,1907
CDK2,9,23,30,65,32,21
CDK20,563,1139,1745,1828,903,1249
CDK2AP1,138,705,654,1586,898,674
CDK2AP2,277,881,960,1456,825,499
CDK3,1,2,9,9,5,6
CDK4,75,244,253,494,239,242
CDK4P1,0,1,0,0,0,0
CDK5,414,1509,2168,1686,891,1217
CDK5P1,0,3,1,1,0,0
CDK5R1,3631,8613,14717,16671,6907,9695
CDK5R2,1292,2918,8374,8286,3246,3234
CDK5RAP1,280,831,999,921,599,771
CDK5RAP2,459,1346,1364,2962,1833,1405
CDK5RAP3,609,1713,2106,2717,1282,1145
CDK6,330,419,683,2127,849,721
CDK6-AS1,1,2,6,5,4,4
CDK7,82,325,386,374,185,306
CDK8,150,397,637,626,353,492
CDK8P1,1,10,7,7,14,5
CDK9,1184,3321,4098,4564,2340,2353
CDKAL1,58,125,175,336,129,182
CDKL1,155,385,667,652,422,580
CDKL2,265,504,912,1099,509,1161
CDKL3,11,54,64,61,38,53
CDKL4,3,22,18,11,13,17
CDKL5,357,723,1782,1845,809,2357
CDKN1A,182,333,476,1164,490,232
CDKN1B,510,1300,1497,2917,1212,1771
CDKN1C,250,278,574,4029,1070,280
CDKN2A,6,14,9,24,24,10
CDKN2AIP,119,277,423,655,313,379
CDKN2AIPNL,131,361,684,747,271,527
CDKN2AIPNLP3,0,1,1,0,0,0
CDKN2B,34,60,50,84,87,56
CDKN2B-AS1,1,13,1,5,2,5
CDKN2C,22,102,96,209,116,89
CDKN2D,873,2796,3995,3492,2079,2473
CDKN3,17,58,81,42,43,58
CDNF,11,38,23,32,26,13
CDO1,268,1059,1080,1136,613,816
CDON,96,195,299,382,175,255
CDPF1,93,215,264,358,216,151
CDR2,265,671,908,873,424,689
CDR2L,374,415,1030,2765,1224,560
CDRT1,0,5,1,3,1,2
